index,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
2410,juni 2013 dir imf rilis laporan yg nyatakan kegagalan kebijakan austerity di yunani kepercayaan pasar tdk pulih sistem perbankan kehilangan 30 simpanan amp dampak resesi lbh dlm lg dg angka pengangguran meroket sblmnya argentina jg gagal,0,0,0,0,0,0,0,0,0,0,0,0
2411, kepeluk dari belakang senyum mau apa hm rasain jarinya masuk mainin memek mhh elusin tangannya ,0,1,0,0,0,0,0,0,0,0,0,0
2412,gak tahu malu ya gunakan uang rakyat untuk menyuap rakyat demi elektabilitas 2019gantipresiden,1,0,1,0,0,0,0,0,1,1,0,0
2413,tanpa budaya yang bermoral manusia tidak akan selamat ,0,0,0,0,0,0,0,0,0,0,0,0
2414, subhanallah semoga jokowi berpasangan dg cak imin duet presiden dan wakil presiden yg akan membawa indonesia ke arah kemajuan dan keberadaban,0,0,0,0,0,0,0,0,0,0,0,0
2415, prestasi ditingkat yunior aja kalian sudah pada heboh luar biasa nkalian lupakan org2 kristen yg juara dunia dan jadi legenda kayak elly pical nico thomas dan chris john n nshaloom ,0,0,0,0,0,0,0,0,0,0,0,0
2416,jokowi harus segera di lengserkan dan di ganti oleh ahmad heryawan cebong jgn nyolot saya hanya beri contoh lo,1,1,1,0,0,0,0,0,1,0,0,1
2417,bagian dari melestarikan dungu biadab islam melestarikan dukungan terhadap teroris islam,1,1,0,1,1,0,0,0,0,0,1,0
2418,wah kasihan relawan komisaris bisa minder ketemu boss orang bule brekekekekekek,0,0,0,0,0,0,0,0,0,0,0,0
2419,berita ini sudah anda twitt tgl 18 pak lukman yg ditunggu rakyat penjelasan anda tentang indonesia baru tanpa islam,1,0,0,1,1,0,0,0,0,0,1,0
2420,ulama itu punya bashirah utk melihat yg maslahah bagi umat cerita nabi khidir dg nabi musa bisa jadi pelajaran utk kehidupan yg menatap ke depan meskipun keputusannya saat itu terasa menyalahi keyakinan ,0,0,0,0,0,0,0,0,0,0,0,0
2421,guru besar fakultas ilmu sosial dan politik fisip universitas padjajaran profesor obsatar sinaga memberikan pandangannya terhadap program yang diusung oleh pasangan calon gubernur dan wakil gubernur jawa barat nomor urut 2 hasanah kitahasanah hasana,0,0,0,0,0,0,0,0,0,0,0,0
2422, gak sambil nyabu kan itu ya ,1,0,1,0,0,0,0,0,1,1,0,0
2423,kalau bukan negara beragama ya hapus sila pertama pancasila memangnya kristen budha hindu islam dan lain lain ,0,0,0,0,0,0,0,0,0,0,0,0
2424, jokowi itu baik ngibul nya itu yg jelek semoga 2019gantipresiden amin ya allah,1,0,1,0,0,0,0,0,1,1,0,0
2425, siapa komunis nya ,0,0,0,0,0,0,0,0,0,0,0,0
2426,grafiknya di posisi papa minta saham dan bubarkan kpk url,1,0,0,1,0,0,0,0,1,0,0,1
2427, pamor rk jadi seakan tak ada artinya jika parpol pengusungnya pendukung penista agama ,1,0,0,1,1,0,0,0,0,0,1,0
2428, ini namanya pahlawan kemalaman saran sebelum buat laporan coba tanyain apa agama si abu jande ini 2019gantipresiden,1,0,1,0,1,0,0,0,0,1,0,0
2429, xe2 x80 x94 n n capek gue belajar terus n bentar gue nak berak wkwk n kunci motor yang mana padahal motor elu sompret n mau greenteaaaaa n pocky greentea n pejoy greentea n i love you n biar yang lain ninggalin gue asal jangan lo n apasih story nya ituuu gue mute aja ,0,1,0,0,0,0,0,0,0,0,0,0
2430, di indonesia bukannya kalo timnas maen sodara2 kristen amp non kristen juga ga bedoa sih ya xf0 x9f x91 x8d xf0 x9f x8f xbd ,0,0,0,0,0,0,0,0,0,0,0,0
2431,acara tv yang nemenin malem minggu,0,0,0,0,0,0,0,0,0,0,0,0
2432, rlp disini banyak yeoja yg fwb ngentot rl amp foreplay cuma ngasih tai ,0,1,0,0,0,0,0,0,0,0,0,0
2433,dia enggak hebat pengikutnya aja yang dungu bin idiot url,1,1,0,1,0,0,1,0,0,0,1,0
2434, digoreng itu bukan bid ah tapi usluf n nsama halnya dulu berhaji naik onta kalau naik pesawat bid ah n njangan salah faham donk ,0,0,0,0,0,0,0,0,0,0,0,0
2435,bajingan lu silvy debatfinalpilkadajkt,1,1,1,0,0,0,0,0,1,1,0,0
2436, dih kntl ,1,1,1,0,0,0,0,1,0,1,0,0
2437,pengacara rizieq bisa saja belum pulang sampai jokowi di lengserkan makar tak lagi presiden baru pulang pake daster lagi,1,0,1,0,0,0,0,0,1,1,0,0
2438,sial saya harus hidup di jaman dimana orang yang mengumbar kenakalannya dikagumi oleh remaja remaja tolol ,1,1,1,0,0,0,0,0,1,1,0,0
2439, tidak peduli apakah kucing itu berwarna hitam atau putih yang penting bisa menangkap tikus deng xiaoping 1904 1997 pemimpin partai komunis china ,0,0,0,0,0,0,0,0,0,0,0,0
2440,aku suda delete tu post baru para bajingan tu online ,0,1,0,0,0,0,0,0,0,0,0,0
2441,kalau banyak lgbt di dunia ya habis deh manusia url,0,0,0,0,0,0,0,0,0,0,0,0
2442, layanan garansi atau kebijakan pengembalian barang atau menukarkan barang kepada komsumen apabila barang yg dibeli rusak atau cacat produksi secara gratis kepada gerai hauz berlaku 7 hari dari pembelian dng disertai struk belanja n hauz,0,0,0,0,0,0,0,0,0,0,0,0
2443,sam ulasan ekonomi harian rabu 18 april 2018 reksadana reksadanasam samrisetharian beritaekonomi makroekonomi marketupdate samuelasetmanajemen,0,0,0,0,0,0,0,0,0,0,0,0
2444, iya semua mulai dari ta yang disebarin ahog makanya cebong macam lo makin subur xf0 x9f x98 x9c ,1,1,1,0,0,0,0,0,1,1,0,0
2445,pantasnya jadi r1 nih gubernur indonesia cc cep john ,0,0,0,0,0,0,0,0,0,0,0,0
2446, nga inget kpn terakhir kali mimpi indah reality kek tai mimpi masa tai jg ,0,1,0,0,0,0,0,0,0,0,0,0
2447,kita bukan takut kita cuma mau ganyang pki bahaya kalo embrio iblisnya berkembang biak,1,0,0,1,0,1,0,0,0,0,0,1
2448,si kunyuk makin gak jelas lama lama twitnya menggenapka generalisasi kaumnya bacot tanpa mutu seperti yg sudah terlihat 2th terakhir disini sarap ,1,1,1,0,0,0,1,0,0,1,0,0
2449, harga yahudi xf0 x9f x94 xa5 xf0 x9f x94 xa5 xf0 x9f x94 xa5 ,0,0,0,0,0,0,0,0,0,0,0,0
2450, hahaha antek komunis kelojotan menjelang 30 sept kecebong adalah anak pki ,1,1,0,1,0,1,0,0,0,0,1,0
2451, politik butuh orang beragama tapi bukan agama dipolotikan kayak kamu jul eh koh eh tad ,0,0,0,0,0,0,0,0,0,0,0,0
2452, kesel bat wa liat yg terlalu parnoan terus bikin video viral ternyata dugaannya justru yg keliru n ntipikal yg kalo nyebar h xe2 x80 xa6 ,0,0,0,0,0,0,0,0,0,0,0,0
2453, klo nu cabang kristen gimn ,1,0,1,0,1,0,0,0,0,1,0,0
2454, jkw bukan orang kafir ,0,0,0,0,0,0,0,0,0,0,0,0
2455, cebong mana ngerti wkwkw ,1,1,0,1,0,0,0,0,1,0,1,0
2456, lagi jalan2 ke ptc n nayah ada pameran ayo naq ayo pameran apa nayah pameran budha budha gt naq dalam hati hmmm kalo ayah mah masih cocok2 aja kesana mukanya masih ada chinese2nya ,0,0,0,0,0,0,0,0,0,0,0,0
2457,heboh anies bertemu erdogan warganet gubernur rasa presiden tidak plonga plongo ngobrolnya nyambung gak plonga plongo pemimpin muslim ya begini komen warganet ,0,0,0,0,0,0,0,0,0,0,0,0
2458, kampang ini orang ,1,1,1,0,0,0,0,0,1,1,0,0
2459,jiwa semuda itu jangan dilukai dengan penderitaan tak perlu sekalipun cacat ayahnya sendiri dia hendaknya tetap mencintai aku dan memandang aku sebagai ayahnya yang mencintainya tanpa melalui suara dan pandang orang lain npramoedya ananta toer ,0,0,0,0,0,0,0,0,0,0,0,0
2460,pas olivia nongol n lucu bangettttttt setan n nshuuush xe2 x98 x9d xef xb8 x8f n noke ,0,1,0,0,0,0,0,0,0,0,0,0
2461, imam rapatkan saf luruskan saf nsenior panggil junior masuk njunior buat bodo n nsenior url,0,1,0,0,0,0,0,0,0,0,0,0
2462, percuma jk ujung2nya yg kluar hanyalah cocoklogi yg dipaksakan utk membenarkan kalimat yg kentara jelas penghinaan pada kitab suci agama manapun tak ak,0,0,0,0,0,0,0,0,0,0,0,0
2463,faham betui betui maksud menegakkan agama allah dengan berjihad sepenuhnya,0,0,0,0,0,0,0,0,0,0,0,0
2464,muslim rohingya berusia 80 tahun ini harus lari dari persekusi teroris budha ,1,0,0,1,1,0,0,0,0,0,1,0
2465,gerombolan yang bergabung di partai sinting indonesia psi mayoritas pendukung penista islam ahok laknatullah url,1,1,0,1,0,0,0,0,1,0,1,0
2466, namanya juga rejim jungkir balik ga malu lagi pengen 2 periode sori ya ane mah memilih 2019 ganti peresiden ,1,0,1,0,0,0,0,0,1,1,0,0
2467,saatnya di lengserkan lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
2468, intinya prabowo dan amin berprasangka yg tidak berdasar itu krn ingin menjegal pdip tidak berkuasa lagi di 2019 ,1,0,0,1,0,0,0,0,1,0,1,0
2469,26 sabtu kemarin polisi memilih hentikan diskusi sesuai dugaan serang jokowi dengan isu pemerintah represif rezim otoriter,1,0,1,0,0,0,0,0,1,1,0,0
2470, iyaaa sayangkuuu sipit ,0,0,0,0,0,0,0,0,0,0,0,0
2471, gua buta bahasa asing artinya sangat lelah itu apaan min ,0,0,0,0,0,0,0,0,0,0,0,0
2472,sempet putus terus aku masih belum berani approach dan nunggu lagi pas udah berani eh si kunyuk balikan yaudah lah ya nunggu lagi ,0,1,0,0,0,0,0,0,0,0,0,0
2473, trua kl masalah tanah emg itu tanah palestina tananya nenek moyang kaum yahudi tp wkt dlu yahudi pindah ke negara eropa besar2an nah masukulah palestina menetap di situ dan lama2 mayorita palestina lalu pas kepemimpinan hitler mulailah hitle,0,0,0,0,0,0,0,0,0,0,0,0
2474, kak paham kristen dan budha n nmendalami kedua agama tadi nkok yakin betul dgn kesimpulan tdk ada kristen nusantara dan tidak ada budha nusantara n xf0 x9f x98 x8a ,0,0,0,0,0,0,0,0,0,0,0,0
2475, oleh oleh onta mekkah nya mana ,0,0,0,0,0,0,0,0,0,0,0,0
2476,bagaimana jika kapolri pensiun dini saja ketimbang tdk punya ketegasan memimpin polri yg pd akhirnya aduan spt ini jadi korban terabaikan,1,0,1,0,0,0,0,0,1,1,0,0
2477,usir aja nih cina satu ki gila pamungkas dibui gara gara anti cina lha ini cina udh numpang di negeri ini malah url,1,0,1,0,0,1,0,0,0,0,0,1
2478,url lt cewek jablay bugil minta dibelai bokep fotomemek ngentot bugil ngentot ,0,1,0,0,0,0,0,0,0,0,0,0
2479,indonesia akan jadi tuan rumah ktt ulama dunia pertama kttulamadunia wasatiyatislam islamindonesia islammoderat,0,0,0,0,0,0,0,0,0,0,0,0
2480, bu guru cebong ternyata gitu ,1,1,1,0,0,0,0,0,1,1,0,0
2481,konsep watasiyat islam bisa menjadi ciri dan identitas umat islam di indonesia nkri jagankri pancasila indonesiasatu kttulama2018 kerukunanumat kttislamwasatiyyah kitorangcintajokowi jokowisayangipapua jokowiblusukanpapua indahnyakebe,0,0,0,0,0,0,0,0,0,0,0,0
2482,kalo kata anak rp jaman 2012 mah anjir jjkp jomblo jablay kebelet pacaran ,0,1,0,0,0,0,0,0,0,0,0,0
2483,kesel tai army kepalanya gede2 bener url,0,1,0,0,0,0,0,0,0,0,0,0
2484, insyaallah jika kita dpt boikot safiey illias tempiasnye akan kena pada transgender s yg lain ,0,0,0,0,0,0,0,0,0,0,0,0
2485,tidak perlu biarkan jokowi melindungi ahok tahun 2019 kita lengserkan jokowi itu baru mantap,1,0,1,0,0,0,0,0,1,0,0,1
2486, ayo memek pengen diisi kontol juga ,0,1,0,0,0,0,0,0,0,0,0,0
2487, setuju memang pks bukan pki cara2 pki ini persis seperti cara2 pks menggaet golongan akar rumput dengan isu2 agama maka dari itu pks disebut sbg partai komunis syariah ,1,0,0,1,1,1,0,0,0,0,1,0
2488, koar koar nya gerakan umat eh ngebacotnya dukungan politik ndasar bani cabul otak 212 se monas xf0 x9f x98 x82 ,1,1,0,1,1,0,0,1,0,0,1,0
2489, aku nayeon bukan bolot xf0 x9f x98 xa0 ,0,0,0,0,0,0,0,0,0,0,0,0
2490, ironinya banyak bisnis dg mega triliunan profit namun dulu pendirinya sama sekali nggak punya mimpi kesana n ncontohny xe2 x80 xa6 ,0,0,0,0,0,0,0,0,0,0,0,0
2491,jom mampus ,1,1,1,0,0,0,0,0,1,1,0,0
2492, sejelek2nya jokowi jk di sandingkn dgn prabowo masih jauh dr jejaknya saja rakyat sdh tau mungkin jk bkn prabowo masih bs di pertimbangkan utk tdk milih jokowi hemm buta mata boleh mas tp jk hati yg sdh di butakan oleh p,0,0,0,0,0,0,0,0,0,0,0,0
2493,20 tahun reformasi kenyataannya orang susah mempertemukan demokrasi dan kesejahteraan kita lupa ide ini berhubungan dengan sistem lain yaitu sistem ekonomi pasar bebas tak heran selama 20 tahun ini kita masih mencari titik temu antara negara pasar ,0,0,0,0,0,0,0,0,0,0,0,0
2494, itu yg mencaci ulama siapa mmg nya klo bkn org kafir dan munafik pake otak mu pekok ,1,1,1,0,0,0,0,0,1,1,0,0
2495, neng itu bpk yg terhormat ga pke mulut klo ngomong mohon maaf dia pke silit ,1,1,1,0,0,0,1,0,0,1,0,0
2496, ritual puasa tiap tanggal 10 muharram adalah tradisi yahudi di madinah waktu itu n nmenyembelih kambing utk bayi yg baru lahir adalah kebiasaan arab utk mengekspresikan kebahagiaan datangnya anggota keluarga baru n nj,0,0,0,0,0,0,0,0,0,0,0,0
2497,gubernur indonesia kita ini pa memang woooow salah satu putra terbaik bangsa indonesia pribumi yg memang layak memimpin negeri ini semoga allah swt melindungi meluruskan perjuangan demi tegakan islam memajukan bangsa amp negara ,0,0,0,0,0,0,0,0,0,0,0,0
2498,islam yg rahmatan lil alamin kristen yang cinta kasih hindu budha konghucu yang penuh kedamaian semua agama ajarkan kebaikan prakhotbah,0,0,0,0,0,0,0,0,0,0,0,0
2499, gw sejak akil baliq 17 tahun islam ndiperlakukan tidak adil gw bilang pernah bacot elo pernah bikin gak adil umat islam ,1,1,1,0,0,0,0,0,1,1,0,0
2500,ajak rakyat wisata ziarah dalam negeri jangan biarkan rakyat terus ditipu melakukan ziarah umroh haji,1,0,0,1,1,0,0,0,0,0,1,0
2501, mulut kampang ,1,1,1,0,0,0,1,0,0,1,0,0
2502, biasa prof rombongan cebong iq dangkal asal nguap aja ,1,1,0,1,0,0,0,0,1,0,1,0
2503, ak anak kampang ggggg ,1,1,1,0,0,0,0,0,1,1,0,0
2504,ngedance cewe gak bisa luwes cowo gabisa nguci tai ,0,1,0,0,0,0,0,0,0,0,0,0
2505,udah gapaham lagideh sama otak cebong xf0 x9f x98 xad ,1,1,0,1,0,0,0,0,1,0,1,0
2506, bubar bangsad ,1,1,0,1,0,0,0,0,1,0,1,0
2507,agar dapat bekerja bersih jajaran kemenag harus tahu allah swt menjanjikan rampasan bukan tuhan dan harus dibuang,1,0,0,1,1,0,0,0,0,0,1,0
2508, kira2 yg pantas jadi presiden 2019 siapa ya yg telanjang dada ga ah karena pesimis 2019tetapjokowi 2019lanjutjokowi,0,0,0,0,0,0,0,0,0,0,0,0
2509, rlp yeoja tantik culik gw donk bawa ke rumah luh gw nguntungin lo tar bisa ngentot spuas nya truz bisa di sembelehin ndiri kok ,0,1,0,0,0,0,0,0,0,0,0,0
2510, rribantensiangini kpu pangkalpinang belum tetapkan dpt pilkada 2018,0,0,0,0,0,0,0,0,0,0,0,0
2511,ya allah jgn la main2 aku takut la gila ,0,0,0,0,0,0,0,0,0,0,0,0
2512,usir budha dari tanah jawa ,1,0,0,1,1,0,0,0,0,0,0,1
2513,yg mau lengserkan jok pasti lawan politiknya spt sby wowo ht ts pks biasa bayarin demo demo fpi jgn takut pak jok rakyat tni pol bela jokahok,1,0,0,1,0,0,0,0,1,0,1,0
2514, ,0,0,0,0,0,0,0,0,0,0,0,0
2515, ga kok aku juga ga mendukung secara agama haram dan secara sosial kurang baik tapi kalo ada yg lgbt di sekitar aku akunya juga ga ngejauh apalagi kalo itu temen cukup tau kalo bisa sih dirangkul biar pelan pelan bisa normal lagi ,0,0,0,0,0,0,0,0,0,0,0,0
2516, askmf sedih gaksi waktu orang2 ngeledekin doi tentang kita gitu dia jawab najis bocah ,0,1,0,0,0,0,0,0,0,0,0,0
2517, tokoh2 agama yang berpolitik praktis dengan amp untuk identitas keagamaan untuk jabatan2 publik seperti presiden hingga lurah itu seperti di lingkungan agama budha ngaku biksu tetapi makan daging amp minum miras bahkan berkeluarga,1,0,0,1,1,0,0,0,0,0,1,0
2518,agus silvy tukang fitnah debatfinalpilkadajkt,1,0,1,0,0,0,0,0,1,1,0,0
2519,bahaya islam sudah terbukti lihat teroris islam isis dll di pandang dari sudut mana islam berbahay ,1,0,0,1,1,0,0,0,0,0,1,0
2520,rambut aku tuh sebenernya warnanya apa sih kadang oren kadang coklat muda kadang coklat onta ,0,0,0,0,0,0,0,0,0,0,0,0
2521,emyu mau kedatangan pemain asal arab biar berkah kayaknya kan udah lambangnya setan dukung lgbt lagi jadinya harus diseimbangkan ,0,1,0,0,0,0,0,0,0,0,0,0
2522, sumpaaah kaya kalo abis iaa dilanjut olim sama pagelaran budaya gak siii wkwkw,0,0,0,0,0,0,0,0,0,0,0,0
2523,pada wkt agama kristen mulai menguat sekitar timur tengah wkt byzantium mengakui eksistensi agama ini terbentuk ormas parabalani anggota parabalani umumnya pemuda2 dr kelompok rendah masyarakat tetapi fanatik kristen dan taat pada ulama mereka ,0,0,0,0,0,0,0,0,0,0,0,0
2524,mngkn jg karna nama gw yg terkesan kristen bgt kata org2 tp ya kata bokap sih karna keren aja gt scr bokap jg bergaul dilingkungan tionghoa ,0,0,0,0,0,0,0,0,0,0,0,0
2525, saracen digunakan anies sandi utk serang ahok mosok sih iya apa iya banget url,1,0,1,0,0,0,0,0,1,1,0,0
2526,tantangan industri sawit budaya bakar lahan rawan penyimpangan,0,0,0,0,0,0,0,0,0,0,0,0
2527, ayoo jaga keutuhan nkri tangkap penista agama stopkriminalisasiulama url,1,0,1,0,1,0,0,0,0,0,0,1
2528,nganjing2in seneng dianjingin marah tolol ,1,1,1,0,0,0,0,0,1,1,0,0
2529, jangan sebarkan demi keamanan sejagat,0,0,0,0,0,0,0,0,0,0,0,0
2530, anjir ga gitu jg bloon ,1,1,1,0,0,0,0,0,1,1,0,0
2531,6 presiden juga menginginkan laporan dari jajaran terkait mengenai detail lain seperti persiapan infrastruktur transportasi lokasi pertandingan hingga kesiapan atlet indonesia yang akan berlaga di asiangames2018 jokowipacupromosiasiangames yu,0,0,0,0,0,0,0,0,0,0,0,0
2532,ganyang pki perkumpulan kripik indo url,1,0,0,1,0,1,0,0,0,0,0,1
2533,orang ini akan nyunsep bersama jokowi 2019 url,1,0,1,0,0,0,0,0,1,1,0,0
2534, akhirx berhasil dikotak kotakan dibuat saling benci jaman sby gk gini2 amat,1,0,1,0,0,0,0,0,1,1,0,0
2535, kristen katholik berbeda tradisi dgn kristen protestan mas di katholik ga pakai musik2 band ato musik yg mnghentak2 tp kita sikapi prbedaan dg bijak di kristen advent jg ada,0,0,0,0,0,0,0,0,0,0,0,0
2536, rribantenpagiini diduga masalah ekonomi seorang guru sd nekat gantung diri,0,0,0,0,0,0,0,0,0,0,0,0
2537, usir aja duta besarnya negara yg kristen aja udah putus hubungan diplomatik ,1,0,1,0,1,0,0,0,0,0,0,1
2538, pbb minta dunia kumpulkan dana kemanusiaan rp 11 9 triliun untuk irak sia sia sebelum islam dibuang,1,0,0,1,1,0,0,0,0,0,1,0
2539,a pribadi yg bergairah bersemangat selalu berpikir optimis dan positif,0,0,0,0,0,0,0,0,0,0,0,0
2540, pemilu sudah dekat semua jadi halal begitulah komunis bekerja ,0,0,0,0,0,0,0,0,0,0,0,0
2541,ini mah keren abiez ,0,0,0,0,0,0,0,0,0,0,0,0
2542, yang namanya kapitalis emang kejam sih dalam konteks apapun mending beli di warung2 kecil toko2 lusinan bisa mensejahterakan rakyat juga pertanyaan gua selanjutnya lu masih inget ga sama gua haha ,0,0,0,0,0,0,0,0,0,0,0,0
2543,ada orang orang terlahir dengan tubuh yang di sebut cacat oleh kehidupan ini namun justru memiliki jiwa yang mengagumkan sebaliknya banyak org yg hidup sehat justru jiwa di dalamnya sangat jauh dari kematangan dan kedewasaan ,0,0,0,0,0,0,0,0,0,0,0,0
2544,ada yang tak pakai tudung tapi bagi nasihat tentang agama atau hal baik dengarlah nasihat walau dari seorang pelacur ambil yang baik dan buang yang buruk hitam tak semestinya kotor putih tak semestinya bersih ,0,0,0,0,0,0,0,0,0,0,0,0
2545,saya nggak alim alim amat tapi juga nggak bodoh bodoh amat untuk melupakan bahwa dalam islam nikah itu juga soal meningkatkan kualitas ibadah dan membangun pranata bagi generasi penerus lha kalau alasannya direduksi jadi ketimbang zina memangnya i,0,0,0,0,0,0,0,0,0,0,0,0
2546,banyak banget yg blum disebutin n ndan lucunya n nmasa saya dituntut untuk senang n n cm orang sinting yg brfikir bwgitu ,0,1,0,0,0,0,0,0,0,0,0,0
2547,maenkan mang,0,0,0,0,0,0,0,0,0,0,0,0
2548, gue bikin video isinya photo dan video ucapan selamat ultah untuk dia n nyak boleh memaki saya sekarang yaa waktunya n nok xe2 x80 xa6 ,0,0,0,0,0,0,0,0,0,0,0,0
2549, china negara komunies anti islam sgt disesalkan justru rezim berhutang ma negara komunies,1,0,0,1,1,1,0,0,0,0,1,0
2550,ayo muslim hantam terus lgbt rakyat akan paham yg harus dibuang islam parmusi dorong ruu anti paham lgbt,1,0,0,1,1,0,0,1,0,0,0,1
2551, mana aku tahu aku kan cebong ,0,0,0,0,0,0,0,0,0,0,0,0
2552, lebih baik pilih ahok drpd pilih yg se iman tp koruptor dn munafik bodoh kau,1,1,1,0,1,0,0,0,0,1,0,0
2553,entah kenapa pesimisme yang justru ditonjolkan oleh rezim jokowi,1,0,1,0,0,0,0,0,1,1,0,0
2554,kenapa ya gue punya kakak laki mulutnya lemes banget kek banci yg lagi marah n nmentolo tak guak cangkem e ,1,1,1,0,0,0,0,1,0,1,0,0
2555,bukannya di negeri ini juga begitu om pekerja mah jongos cina doank kerja dari subuh sampe malam digaji pas pasan yg kaya cina ,1,1,0,1,0,1,0,0,0,0,1,0
2556, t tapi dia ini mencurigakan bahkan aku berpikir kalau dia bukan antek antek papapresident melainkan sebenarnya dia adalah agent beras ,0,0,0,0,0,0,0,0,0,0,0,0
2557, cebong boros bacot hemat pake otak ,1,1,1,0,0,0,0,0,1,1,0,0
2558,siapa tahu dengan semakin tingginya tingkat fitur pengamanan paspor indonesia negara negara asing akan lebih berminat untuk memberikan fasilitas untuk para wni khususnya pemegang paspor biasa ,0,0,0,0,0,0,0,0,0,0,0,0
2559,gampangan banget sih jadi orang baru dipuji dikit aja udah kaya mau ngasih kehormatannya aja haha tolol ,1,1,1,0,0,0,0,1,0,1,0,0
2560, sa ingat monyet mana quote ni ,0,1,0,0,0,0,0,0,0,0,0,0
2561, politikus apa pelawak sorry kayak karakter pelawak haji bolot kalo denger yg die xe2 x80 xa6 ,0,0,0,0,0,0,0,0,0,0,0,0
2562,bila sesuai kepentingan jokowi didukung bila mengganggu kepentingan akan disikat,1,0,1,0,0,0,0,0,1,1,0,0
2563,hahahahahahah jadi ada yang malu2 mengakui kenerja presiden ya ,0,0,0,0,0,0,0,0,0,0,0,0
2564,sing pacarku hilang diambil setan napa wajahku kurang serem sayaang n xe3 x83 xbe xef xbd xa5 xcf x89 xef xbd xa1 ,0,1,0,0,0,0,0,0,0,0,0,0
2565,41 bila bijak akan memilih opsi mundur dan bila berambisi kekuasaan jokowi akan pilih opsi bertahan,1,0,1,0,0,0,0,0,1,1,0,0
2566,padahal pak jokowi dah pesan kerja kerja dan kerja eh ini malah demo sigoblok teh ,1,1,1,0,0,0,0,0,1,1,0,0
2567, pak tujuan hidup muslim beribadat ke allah swt bertentangan dgn kepentingan bangsa negara,1,0,0,1,1,0,0,0,0,0,1,0
2568,beritanya bohong mulu nih pak jokowi url,1,0,1,0,0,0,0,0,1,1,0,0
2569,info warga baduy setelah selesai memperingati tradisi seba di pendopo pemkab lebak akan dilanjutkan kembali bertemu dengan gubernur banten wahidin halim hari ini sabtu 21 4 sebabaduy2018 alambanten,0,0,0,0,0,0,0,0,0,0,0,0
